fecha	cierre
13/04/2007	10.9905
12/04/2007	11.001
11/04/2007	11.0095
10/04/2007	10.9995
09/04/2007	10.969
04/04/2007	10.998
03/04/2007	10.978
02/04/2007	11.022
30/03/2007	11.044
29/03/2007	11.019
28/03/2007	11.07
27/03/2007	11.0465
26/03/2007	11.025
23/03/2007	11.013
22/03/2007	11.016
21/03/2007	11.0297
20/03/2007	11.1155
16/03/2007	11.193
15/03/2007	11.1485
14/03/2007	11.1475
13/03/2007	11.191
12/03/2007	11.1275
09/03/2007	11.1445
08/03/2007	11.1695
07/03/2007	11.1595
06/03/2007	11.144
05/03/2007	11.1765
02/03/2007	11.2175
01/03/2007	11.152
28/02/2007	11.1635
27/02/2007	11.172
26/02/2007	11.0795
23/02/2007	11.039
22/02/2007	11.0005
21/02/2007	10.99
20/02/2007	10.993
19/02/2007	10.97
16/02/2007	10.9985
15/02/2007	10.971
14/02/2007	10.919
13/02/2007	10.9595
12/02/2007	11.0235
09/02/2007	10.997
08/02/2007	10.952
07/02/2007	10.9565
06/02/2007	10.9235
02/02/2007	10.965
01/02/2007	10.972
31/01/2007	11.0249
30/01/2007	11.03
29/01/2007	11.091
26/01/2007	11.0615
25/01/2007	11.037
24/01/2007	10.936
23/01/2007	10.947
22/01/2007	10.934
19/01/2007	10.904
18/01/2007	10.923
17/01/2007	10.948
16/01/2007	10.969
15/01/2007	10.962
12/01/2007	10.9645
11/01/2007	11.016
10/01/2007	10.9865
09/01/2007	10.996
08/01/2007	10.943
05/01/2007	10.932
04/01/2007	10.9
03/01/2007	10.8179
02/01/2007	10.7755
29/12/2006	10.809
28/12/2006	10.8775
27/12/2006	10.904
26/12/2006	10.8899
22/12/2006	10.87
21/12/2006	10.8565
20/12/2006	10.8255
19/12/2006	10.831
18/12/2006	10.809
15/12/2006	10.779
14/12/2006	10.7715
13/12/2006	10.84
11/12/2006	10.8355
08/12/2006	10.838
07/12/2006	10.892
06/12/2006	10.838
05/12/2006	10.8625
04/12/2006	10.9365
30/11/2006	10.9825
29/11/2006	11.018
28/11/2006	11.029
27/11/2006	11.084
24/11/2006	11.018
23/11/2006	10.98
22/11/2006	10.965
21/11/2006	10.963
17/11/2006	10.947
16/11/2006	10.883
15/11/2006	10.839
